alert_id,rule_id,customer_key,date_key,score,score_gbm,is_true_positive,split,priority,score_percentile,tier
R001-2655-36,R001,2655,36,0.9578787885216612,0.9999996304201593,1,train,review,0.9657,T1_same_day
R001-2655-37,R001,2655,37,0.9551555331399677,0.9999996553618555,1,train,review,0.965,T1_same_day
R001-2655-38,R001,2655,38,0.9564175128218687,0.9999996418651805,1,train,review,0.9654,T1_same_day
R001-2655-48,R001,2655,48,0.9617501784125309,0.9999998686981594,1,train,review,0.9668,T1_same_day
R001-2655-49,R001,2655,49,0.9622672988496103,0.9999998742187205,1,train,review,0.9671,T1_same_day
R001-2717-46,R001,2717,46,0.0013216755498146556,4.2151721017144145e-08,0,train,review,0.4561,T3_thirty_day
R001-2719-0,R001,2719,0,4.62930217229464e-06,3.35695521284864e-08,0,train,deferred,0.0724,T3_thirty_day
R001-2719-29,R001,2719,29,0.00012146924047570055,3.0029020280391586e-08,0,train,review,0.2405,T3_thirty_day
R001-2719-140,R001,2719,140,2.860415102556889e-05,2.6691948027841525e-08,0,valid,deferred,0.1468,T3_thirty_day
R001-2741-56,R001,2741,56,0.003268183402586226,4.810019337887634e-07,0,train,review,0.5472,T3_thirty_day
R001-2741-61,R001,2741,61,0.009016630818195908,3.751262750353602e-07,0,train,review,0.6475,T2_five_day
R001-2741-62,R001,2741,62,0.009028839766571588,5.621350719392352e-07,0,train,review,0.6476,T2_five_day
R001-2741-65,R001,2741,65,0.005252404710512142,3.532115877460067e-07,0,train,review,0.5956,T3_thirty_day
R001-2741-71,R001,2741,71,0.004797004827347417,6.12953960596021e-07,0,train,review,0.5863,T3_thirty_day
R001-2741-72,R001,2741,72,0.007750518152189874,4.5388227591809714e-07,0,train,review,0.6336,T2_five_day
R001-2749-145,R001,2749,145,0.002115975589721587,1.5008991425684304e-07,0,valid,review,0.5052,T3_thirty_day
R001-2780-84,R001,2780,84,0.006547595153031702,2.117206388824153e-07,0,train,review,0.6174,T2_five_day
R001-2809-67,R001,2809,67,0.9979182901083989,0.9999996639237246,1,train,review,0.9878,T1_same_day
R001-2809-72,R001,2809,72,0.9785447354009814,0.9999995390756788,1,train,review,0.9729,T1_same_day
R001-2809-84,R001,2809,84,0.9846442082054909,0.999999920190276,1,train,review,0.9761,T1_same_day
R001-2809-85,R001,2809,85,0.9832655448572635,0.9999999302376745,1,train,review,0.9754,T1_same_day
R001-2809-87,R001,2809,87,0.97170620227912,0.9999999210749155,1,train,review,0.9705,T1_same_day
R001-2809-88,R001,2809,88,0.9722777701168343,0.9999999215768122,1,train,review,0.9708,T1_same_day
R001-2812-53,R001,2812,53,0.004027902539546682,1.485669628041539e-07,0,train,review,0.5687,T3_thirty_day
R001-2879-175,R001,2879,175,9.560986783270793e-05,1.0205680901414422e-05,0,holdout,review,0.2224,T3_thirty_day
R001-2930-14,R001,2930,14,2.259786913566581e-05,2.7732662733902227e-08,0,train,deferred,0.1336,T3_thirty_day
R001-2947-88,R001,2947,88,0.010661487011761535,1.0855226543280308e-07,0,train,review,0.6629,T2_five_day
R001-3013-98,R001,3013,98,6.089457298495777e-05,3.043101838645918e-08,0,train,review,0.1914,T3_thirty_day
R001-3013-165,R001,3013,165,0.004031553105720018,2.0946027906639886e-07,0,holdout,review,0.5687,T3_thirty_day
R001-3061-145,R001,3061,145,0.0032048157598053894,8.110750336423424e-08,0,valid,review,0.5457,T3_thirty_day
R001-3088-20,R001,3088,20,0.4243416443697875,5.0421655624508646e-05,0,train,review,0.9111,T1_same_day
R001-3088-22,R001,3088,22,0.5405913348681977,1.0482705954498507e-05,0,train,review,0.9239,T1_same_day
R001-3088-23,R001,3088,23,0.4601328590580449,1.0175569601641397e-05,0,train,review,0.9154,T1_same_day
R001-3088-27,R001,3088,27,0.40528622927210284,7.2872947225624585e-06,0,train,review,0.9087,T1_same_day
R001-3088-30,R001,3088,30,0.4114727459449961,1.732370289824333e-05,0,train,review,0.9094,T1_same_day
R001-3088-31,R001,3088,31,0.42870355779188857,7.334822627913961e-06,0,train,review,0.9116,T1_same_day
R001-3088-34,R001,3088,34,0.5745048521678767,3.148870961117115e-05,0,train,review,0.9267,T1_same_day
R001-3088-38,R001,3088,38,0.5670723532739349,2.709920173842915e-05,0,train,review,0.926,T1_same_day
R001-3089-70,R001,3089,70,0.6944993994989082,8.746323185296967e-06,0,train,review,0.9355,T1_same_day
R001-3089-76,R001,3089,76,0.9358918935840473,1.2741445311144425e-05,0,train,review,0.9601,T1_same_day
R001-3089-77,R001,3089,77,0.8900078897304243,7.052783306262269e-06,0,train,review,0.9531,T1_same_day
R001-3089-83,R001,3089,83,0.9407861648039275,9.14559413330007e-06,0,train,review,0.961,T1_same_day
R001-3094-126,R001,3094,126,0.0001144951118081544,5.07090280504536e-08,0,valid,review,0.2361,T3_thirty_day
R001-3124-81,R001,3124,81,0.00014992898807033217,6.660681743266409e-08,0,train,review,0.2565,T3_thirty_day
R001-3124-161,R001,3124,161,0.001926268696137136,0.003090224816996292,0,holdout,review,0.4954,T3_thirty_day
R001-3162-18,R001,3162,18,0.06233831863601945,1.1797488666532184e-06,0,train,review,0.8033,T2_five_day
R001-3259-175,R001,3259,175,0.09896598338824286,4.850983818524748e-07,0,holdout,review,0.8343,T2_five_day
R001-3283-120,R001,3283,120,0.16542780431403115,1.2911567792675733e-05,0,train,review,0.8631,T2_five_day
R001-3283-122,R001,3283,122,0.32465172549818544,5.794723793243698e-06,0,valid,review,0.8977,T2_five_day
R001-3283-124,R001,3283,124,0.36667431500309317,8.345121381070374e-06,0,valid,review,0.9038,T1_same_day
R001-3283-127,R001,3283,127,0.5051203180246064,2.1367745727349185e-06,0,valid,review,0.9203,T1_same_day
R001-3283-131,R001,3283,131,0.6036241914285049,1.3203871138733463e-06,0,valid,review,0.9289,T1_same_day
R001-3297-94,R001,3297,94,0.022170602061227444,2.2001376036443588e-06,0,train,review,0.729,T2_five_day
R001-3297-146,R001,3297,146,0.19888380409334952,6.490986363629363e-06,0,valid,review,0.8732,T2_five_day
R001-3305-131,R001,3305,131,0.006284327259860767,4.133912335281439e-08,0,valid,review,0.6137,T2_five_day
R001-3327-40,R001,3327,40,0.00010906114389242049,1.4009992588073902e-06,0,train,review,0.2322,T3_thirty_day
R001-3336-29,R001,3336,29,0.49693772445763057,2.984754488542398e-06,0,train,review,0.9194,T1_same_day
R001-3336-30,R001,3336,30,0.5202611233370806,1.223616151653611e-06,0,train,review,0.9216,T1_same_day
R001-3336-41,R001,3336,41,0.5563036399609114,2.251695399600692e-06,0,train,review,0.9252,T1_same_day
R001-3336-47,R001,3336,47,0.5906575324981103,1.606210648141258e-06,0,train,review,0.9277,T1_same_day
R001-3336-49,R001,3336,49,0.6284949304876011,1.4903761696988547e-06,0,train,review,0.9306,T1_same_day
R001-3404-67,R001,3404,67,0.005471146129789723,4.729948151005574e-07,0,train,review,0.6004,T2_five_day
R001-3415-77,R001,3415,77,0.11719993192208353,3.843681253394454e-06,0,train,review,0.8447,T2_five_day
R001-3468-103,R001,3468,103,0.0001858530480047129,1.2185017843574356e-07,0,train,review,0.2742,T3_thirty_day
R001-3572-72,R001,3572,72,0.0008372049262787338,5.9530743447473834e-08,0,train,review,0.409,T3_thirty_day
R001-3580-80,R001,3580,80,0.11144412532372507,4.823121214368955e-06,0,train,review,0.8415,T2_five_day
R001-3580-81,R001,3580,81,0.10156655667545968,1.6894504508737328e-06,0,train,review,0.836,T2_five_day
R001-3580-88,R001,3580,88,0.0958899431933919,2.5264624869306825e-06,0,train,review,0.8322,T2_five_day
R001-3580-90,R001,3580,90,0.0895489121860623,2.2221335747197776e-06,0,train,review,0.8276,T2_five_day
R001-3580-91,R001,3580,91,0.08973844589410089,2.9132372363861745e-06,0,train,review,0.8278,T2_five_day
R001-3580-93,R001,3580,93,0.06320533629568362,1.850951449733437e-06,0,train,review,0.8045,T2_five_day
R001-3601-62,R001,3601,62,0.02440493947780962,6.417734982597395e-08,0,train,review,0.7373,T2_five_day
R001-3660-150,R001,3660,150,0.02346344955996341,0.00043247020133121923,0,valid,review,0.7336,T2_five_day
R001-3715-151,R001,3715,151,2.1235385014532387e-06,7.494587628713881e-08,0,holdout,deferred,0.0534,T3_thirty_day
R001-3722-25,R001,3722,25,1.1760160441044083e-05,4.582409054139094e-08,0,train,deferred,0.1039,T3_thirty_day
R001-3736-52,R001,3736,52,0.0011062937422193645,6.213591350668692e-07,0,train,review,0.4375,T3_thirty_day
R001-3736-53,R001,3736,53,0.004500657053970794,1.7851418221422372e-07,0,train,review,0.5799,T3_thirty_day
R001-3736-64,R001,3736,64,0.02808528813954766,3.5990120635595667e-07,0,train,review,0.7476,T2_five_day
R001-3736-69,R001,3736,69,0.03386471534927928,8.344716737187802e-07,0,train,review,0.7621,T2_five_day
R001-3741-44,R001,3741,44,0.09294765625925897,1.3793883653065242e-06,0,train,review,0.83,T2_five_day
R001-3741-45,R001,3741,45,0.1079465444058501,7.946132287631937e-07,0,train,review,0.8395,T2_five_day
R001-3741-54,R001,3741,54,0.30710020451840625,1.0296799194205857e-06,0,train,review,0.8946,T2_five_day
R001-3741-65,R001,3741,65,0.3963286994383742,1.8629431085861382e-06,0,train,review,0.9071,T1_same_day
R001-3741-66,R001,3741,66,0.3860341274416479,1.683416150305102e-06,0,train,review,0.906,T1_same_day
R001-3741-67,R001,3741,67,0.342731438989824,1.6336837291850107e-06,0,train,review,0.9005,T1_same_day
R001-3741-69,R001,3741,69,0.266055665816503,4.805114595916752e-06,0,train,review,0.8875,T2_five_day
R001-3799-66,R001,3799,66,0.00039941356765637524,2.3226268169842586e-07,0,train,review,0.3404,T3_thirty_day
R001-3873-61,R001,3873,61,0.00015438939924534517,6.245763017700978e-07,0,train,review,0.2587,T3_thirty_day
R001-3916-10,R001,3916,10,0.00013434317178270323,1.5481420375309714e-08,0,train,review,0.248,T3_thirty_day
R001-3945-119,R001,3945,119,0.03688371660697632,1.5616020605257953e-06,0,train,review,0.7682,T2_five_day
R001-3945-126,R001,3945,126,0.018089135707970282,1.0737781241042632e-06,0,valid,review,0.7125,T2_five_day
R001-3945-134,R001,3945,134,0.04173246085111203,2.786211057784999e-06,0,valid,review,0.7764,T2_five_day
R001-3945-139,R001,3945,139,0.14405483855928844,2.874472067579124e-06,0,valid,review,0.8557,T2_five_day
R002-12-13,R002,12,13,4.4974553309503854e-07,7.950861504585706e-08,0,train,deferred,0.0278,T3_thirty_day
R002-12-26,R002,12,26,4.2284773602413165e-07,5.44896244799518e-08,0,train,deferred,0.0267,T3_thirty_day
R002-12-35,R002,12,35,4.2839982191978533e-07,5.848174568137215e-08,0,train,deferred,0.0269,T3_thirty_day
R002-12-40,R002,12,40,4.067856904647005e-07,4.522540749368564e-08,0,train,deferred,0.0262,T3_thirty_day
R002-12-44,R002,12,44,8.781635530881188e-07,3.842408842799159e-08,0,train,deferred,0.037,T3_thirty_day
R002-12-55,R002,12,55,6.832653319460452e-07,6.655184937107282e-08,0,train,deferred,0.0331,T3_thirty_day
R002-12-57,R002,12,57,1.6463120816644134e-06,5.1826884820672456e-08,0,train,deferred,0.0479,T3_thirty_day
R002-12-58,R002,12,58,1.6352628822487228e-06,5.365913114588727e-08,0,train,deferred,0.0478,T3_thirty_day
R002-12-63,R002,12,63,1.0028715970779378e-06,3.5968225811659876e-08,0,train,deferred,0.0392,T3_thirty_day
R002-12-64,R002,12,64,7.263572827243254e-07,3.4999475266848006e-08,0,train,deferred,0.0341,T3_thirty_day
R002-12-68,R002,12,68,2.0414712759438305e-06,5.38744675086052e-08,0,train,deferred,0.0526,T3_thirty_day
R002-12-71,R002,12,71,3.1449857357244973e-06,6.663244311467742e-08,0,train,deferred,0.0627,T3_thirty_day
R002-12-74,R002,12,74,1.95120920423605e-06,6.87386400687852e-08,0,train,deferred,0.0516,T3_thirty_day
R002-12-75,R002,12,75,3.214513017364799e-06,8.919094974084398e-08,0,train,deferred,0.0633,T3_thirty_day
R002-12-77,R002,12,77,1.6704058798271168e-06,7.848659641519171e-08,0,train,deferred,0.0482,T3_thirty_day
R002-12-82,R002,12,82,2.6579050027699885e-08,5.2500267286458604e-08,0,train,deferred,0.0067,T3_thirty_day
R002-12-88,R002,12,88,9.551190728060297e-07,4.9574016710404385e-08,0,train,deferred,0.0384,T3_thirty_day
R002-12-91,R002,12,91,1.8001194344485818e-06,3.6048056830580865e-08,0,train,deferred,0.0499,T3_thirty_day
R002-12-95,R002,12,95,1.626623999042752e-06,2.395455497933333e-08,0,train,deferred,0.0477,T3_thirty_day
R002-12-99,R002,12,99,1.3768452493517885e-06,2.383599530159321e-08,0,train,deferred,0.0444,T3_thirty_day
R002-12-105,R002,12,105,2.221499188280445e-08,1.3110023429735458e-08,0,train,deferred,0.006,T3_thirty_day
R002-12-108,R002,12,108,1.0508342629652305e-08,2.0496319462910612e-08,0,train,deferred,0.0042,T3_thirty_day
R002-12-112,R002,12,112,3.7340948933055144e-07,3.457873449537206e-07,0,train,deferred,0.0251,T3_thirty_day
R002-12-117,R002,12,117,1.1523053248311208e-06,8.911610190118715e-07,0,train,deferred,0.0416,T3_thirty_day
R002-12-118,R002,12,118,4.1676511320623585e-07,1.4983324728679054e-07,0,train,deferred,0.0265,T3_thirty_day
R002-12-127,R002,12,127,8.58959011352013e-08,9.092196304107834e-08,0,valid,deferred,0.0115,T3_thirty_day
R002-12-148,R002,12,148,4.5470716881837865e-06,5.2290257722472775e-08,0,valid,deferred,0.0719,T3_thirty_day
R002-12-157,R002,12,157,4.199977844381974e-06,5.295441486233515e-08,0,holdout,deferred,0.0693,T3_thirty_day
R002-12-176,R002,12,176,1.6743805986687022e-07,1.1562057921117535e-08,0,holdout,deferred,0.0171,T3_thirty_day
R002-35-7,R002,35,7,0.00010750350912408189,7.146065746519065e-08,0,train,review,0.231,T3_thirty_day
R002-35-37,R002,35,37,0.0001012156669784289,4.294439636727526e-08,0,train,review,0.2268,T3_thirty_day
R002-35-47,R002,35,47,5.0902902068813386e-05,1.2965259038095717e-07,0,train,review,0.1799,T3_thirty_day
R002-35-52,R002,35,52,4.0408395588966305e-05,3.278644090081203e-08,0,train,review,0.166,T3_thirty_day
R002-35-53,R002,35,53,1.4827395023877679e-05,3.2622944415617305e-08,0,train,deferred,0.1131,T3_thirty_day
R002-35-64,R002,35,64,0.0005670303619150935,3.4436670558287244e-08,0,train,review,0.3716,T3_thirty_day
R002-35-100,R002,35,100,4.050423273509479e-05,4.999887470091163e-08,0,train,review,0.1663,T3_thirty_day
R002-35-105,R002,35,105,0.00010953653774288638,6.157862243975209e-08,0,train,review,0.2326,T3_thirty_day
R002-35-113,R002,35,113,0.00016432836894228573,4.321714317322191e-08,0,train,review,0.2633,T3_thirty_day
R002-35-114,R002,35,114,5.809822159818117e-05,6.039628411785482e-08,0,train,review,0.1881,T3_thirty_day
R002-35-120,R002,35,120,7.22264512415407e-05,6.715766374243606e-08,0,train,review,0.2016,T3_thirty_day
R002-35-179,R002,35,179,9.073714062440929e-05,7.959394512850084e-08,0,holdout,review,0.2188,T3_thirty_day
R002-41-33,R002,41,33,0.000981572012644779,2.011913512018495e-07,0,train,review,0.4264,T3_thirty_day
R002-41-44,R002,41,44,4.6086596034309025e-05,1.2648468430057568e-07,0,train,review,0.1739,T3_thirty_day
R002-41-60,R002,41,60,6.394499476988716e-05,4.09028581386089e-07,0,train,review,0.1947,T3_thirty_day
R002-41-73,R002,41,73,0.00029260845874492695,2.120161688586352e-07,0,train,review,0.314,T3_thirty_day
R002-41-79,R002,41,79,0.00029899853187807123,7.875222600570658e-08,0,train,review,0.3158,T3_thirty_day
R002-41-82,R002,41,82,0.0003341913025132025,5.4369035842749564e-08,0,train,review,0.3249,T3_thirty_day
R002-41-88,R002,41,88,0.0009579286636153542,1.5677721853656355e-07,0,train,review,0.4237,T3_thirty_day
R002-41-91,R002,41,91,0.00023791361454151462,6.716758208047198e-08,0,train,review,0.2953,T3_thirty_day
R002-41-100,R002,41,100,0.0006213721265978425,3.397952193713038e-07,0,train,review,0.3799,T3_thirty_day
R002-41-108,R002,41,108,0.001067273197301921,1.5688337090776998e-07,0,train,review,0.4344,T3_thirty_day
R002-41-123,R002,41,123,0.000275514876650668,9.92516472564838e-08,0,valid,review,0.3082,T3_thirty_day
R002-41-137,R002,41,137,4.1446335057733134e-05,3.5120109126155923e-07,0,valid,review,0.1677,T3_thirty_day
R002-41-141,R002,41,141,6.407409918692905e-07,1.8458447082730258e-07,0,valid,deferred,0.032,T3_thirty_day
R002-41-169,R002,41,169,1.2697537187106756e-06,4.4503459258491896e-07,0,holdout,deferred,0.0434,T3_thirty_day
R002-41-170,R002,41,170,3.936857198128591e-06,8.419097872164639e-07,0,holdout,deferred,0.0679,T3_thirty_day
R002-71-9,R002,71,9,0.00022503315538955373,1.1655358819193074e-08,0,train,review,0.2901,T3_thirty_day
R002-71-18,R002,71,18,0.0014839901499391038,1.660447556196414e-08,0,train,review,0.468,T3_thirty_day
R002-71-51,R002,71,51,0.006030697326405786,4.205351206099568e-08,0,train,review,0.6097,T2_five_day
R002-71-60,R002,71,60,0.0006693323526962189,1.7282107375693562e-08,0,train,review,0.3867,T3_thirty_day
R002-71-75,R002,71,75,9.252357969188387e-05,1.9099926111085617e-08,0,train,review,0.2201,T3_thirty_day
R002-71-82,R002,71,82,0.00014832865954913466,2.039965454834497e-08,0,train,review,0.2557,T3_thirty_day
R002-71-88,R002,71,88,0.0018087347082002031,2.9232822562202413e-08,0,train,review,0.4885,T3_thirty_day
R002-71-101,R002,71,101,0.000379493683719684,5.3548819510860556e-08,0,train,review,0.3362,T3_thirty_day
R002-71-103,R002,71,103,0.0004186024129045171,3.946635044125526e-08,0,train,review,0.3447,T3_thirty_day
R002-71-137,R002,71,137,0.0005440370448236774,1.5721122609381272e-08,0,valid,review,0.3675,T3_thirty_day
R002-71-155,R002,71,155,0.017025490253682614,2.4917238505447308e-08,0,holdout,review,0.7075,T2_five_day
R002-71-156,R002,71,156,0.006244189451861053,2.2328415424422997e-08,0,holdout,review,0.6131,T2_five_day
R002-71-166,R002,71,166,0.004254287119763284,1.9133041437961826e-08,0,holdout,review,0.5742,T3_thirty_day
R002-71-175,R002,71,175,0.011923840762889808,1.5927833744208576e-08,0,holdout,review,0.6732,T2_five_day
R002-71-176,R002,71,176,0.008151190727660003,1.2436286920420208e-08,0,holdout,review,0.6384,T2_five_day
R002-92-2,R002,92,2,0.00010291846281113416,1.424989468699308e-08,0,train,review,0.228,T3_thirty_day
R002-92-6,R002,92,6,0.0006262242709813444,4.8862352588209627e-08,0,train,review,0.3809,T3_thirty_day
R002-92-7,R002,92,7,0.0002670488374317294,2.03328212010555e-08,0,train,review,0.3051,T3_thirty_day
R002-92-13,R002,92,13,2.4035783650294185e-05,1.813758117720133e-08,0,train,deferred,0.1376,T3_thirty_day
R002-92-21,R002,92,21,0.0001227850762889013,2.542507146173613e-08,0,train,review,0.2413,T3_thirty_day
R002-92-23,R002,92,23,0.00011918954917259253,5.220210905856938e-08,0,train,review,0.2394,T3_thirty_day
R002-92-24,R002,92,24,6.357899027793406e-05,5.710155848135843e-08,0,train,review,0.1942,T3_thirty_day
R002-92-39,R002,92,39,1.052893796309534e-05,4.045787587330751e-08,0,train,deferred,0.0999,T3_thirty_day
R002-92-47,R002,92,47,1.1850499292991146e-05,4.0207560531768446e-08,0,train,deferred,0.1043,T3_thirty_day
R002-92-51,R002,92,51,1.4135105489187815e-06,3.5714091016210156e-08,0,train,deferred,0.0452,T3_thirty_day
R002-92-52,R002,92,52,7.381623372582455e-06,3.1752639779929714e-08,0,train,deferred,0.0875,T3_thirty_day
R002-92-61,R002,92,61,0.0002810399508659498,2.6262750035951756e-08,0,train,review,0.3102,T3_thirty_day
R002-92-62,R002,92,62,0.00048306453682203274,4.6122906942841e-08,0,train,review,0.3572,T3_thirty_day
R002-92-74,R002,92,74,8.928324683227019e-05,2.357111706212475e-08,0,train,review,0.2177,T3_thirty_day
R002-92-89,R002,92,89,3.147371568197148e-05,1.8031930883009434e-08,0,train,deferred,0.1522,T3_thirty_day
R002-92-90,R002,92,90,3.9492454217343764e-05,2.3318059229251465e-08,0,train,review,0.1646,T3_thirty_day
