alert_id,rule_id,customer_key,date_key,score,score_gbm,is_true_positive,split,priority,score_percentile,tier,reason_1,reason_2,reason_3,top_mitigant,reason_summary
R001-12-112,R001,12,112,3.330509068287047e-07,3.457873449537206e-07,0,train,deferred,0.0239,T3_thirty_day,share of 30-day credits arriving as cash,30-day cash credit volume,90-day near-threshold cash deposit count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 90-day near-threshold cash deposit count
R001-946-13,R001,946,13,0.0006878173375245,2.204905774089588e-08,0,train,review,0.3893,T3_thirty_day,share of 30-day credits arriving as cash,30-day largest transaction,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day largest transaction; 7-day high-risk jurisdiction count
R001-946-98,R001,946,98,0.0001394007148749,4.068070267054626e-08,0,train,review,0.2507,T3_thirty_day,share of 30-day credits arriving as cash,90-day near-threshold cash deposit count,7-day high-risk jurisdiction count,cash-intensive business type,share of 30-day credits arriving as cash; 90-day near-threshold cash deposit count; 7-day high-risk jurisdiction count
R001-995-91,R001,995,91,0.0003965822088341,5.978883757875344e-07,0,train,review,0.3399,T3_thirty_day,share of 30-day credits arriving as cash,30-day cash credit volume,30-day cash credit count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 30-day cash credit count
R001-995-129,R001,995,129,0.0002083539181088,1.5670658693402377e-07,0,valid,review,0.2842,T3_thirty_day,7-day cash credit volume,30-day cash credit volume,90-day total value,cash-intensive business type,7-day cash credit volume; 30-day cash credit volume; 90-day total value
R001-1011-105,R001,1011,105,0.0091094316789127,7.687598986180088e-08,0,train,review,0.6483,T2_five_day,30-day cash credit volume,30-day cash credit count,share of 30-day credits arriving as cash,cash-intensive business type,30-day cash credit volume; 30-day cash credit count; share of 30-day credits arriving as cash
R001-1015-39,R001,1015,39,4.048125246830276e-05,6.13544306953418e-08,0,train,review,0.1662,T3_thirty_day,occupation or business type auto dealer,7-day high-risk jurisdiction count,home province ON,cash-intensive business type,occupation or business type auto dealer; 7-day high-risk jurisdiction count; home province ON
R001-1031-127,R001,1031,127,0.9945272382822208,0.9561796349555328,1,valid,review,0.9828,T1_same_day,30-day cash credit volume,30-day cash credit count,share of 30-day credits arriving as cash,cash-intensive business type,30-day cash credit volume; 30-day cash credit count; share of 30-day credits arriving as cash
R001-1094-23,R001,1094,23,0.0101415310215805,3.340503902622004e-06,0,train,review,0.6579,T2_five_day,30-day cash credit volume,share of 30-day credits arriving as cash,30-day cash credit count,cash-intensive business type,30-day cash credit volume; share of 30-day credits arriving as cash; 30-day cash credit count
R001-1094-143,R001,1094,143,0.0001498361736644,0.0002068967922273,0,valid,review,0.2565,T3_thirty_day,share of 30-day credits arriving as cash,7-day high-risk jurisdiction count,30-day cash credit volume,cash-intensive business type,share of 30-day credits arriving as cash; 7-day high-risk jurisdiction count; 30-day cash credit volume
R001-1104-162,R001,1104,162,0.0083404590169859,0.1922193719289128,0,holdout,review,0.6404,T2_five_day,share of 30-day credits arriving as cash,30-day cash credit volume,90-day transaction count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 90-day transaction count
R001-1127-53,R001,1127,53,4.799241990814481e-06,2.1537412944718308e-08,0,train,deferred,0.0735,T3_thirty_day,share of 30-day credits arriving as cash,30-day cash credit volume,30-day cash credit count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 30-day cash credit count
R001-1158-134,R001,1158,134,0.8862320814566467,0.0004850391813339,0,valid,review,0.9525,T1_same_day,share of 30-day credits arriving as cash,cash-intensive business type,30-day largest transaction,30-day value with high-risk jurisdictions,share of 30-day credits arriving as cash; cash-intensive business type; 30-day largest transaction
R001-1158-136,R001,1158,136,0.918022727680192,0.000196121900032,0,valid,review,0.9573,T1_same_day,share of 30-day credits arriving as cash,cash-intensive business type,30-day largest transaction,30-day value with high-risk jurisdictions,share of 30-day credits arriving as cash; cash-intensive business type; 30-day largest transaction
R001-1158-141,R001,1158,141,0.9303719842731528,0.0001589570378503,0,valid,review,0.9591,T1_same_day,share of 30-day credits arriving as cash,cash-intensive business type,30-day largest transaction,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; cash-intensive business type; 30-day largest transaction
R001-1158-143,R001,1158,143,0.9027235083963864,0.0001928928201747,0,valid,review,0.9548,T1_same_day,share of 30-day credits arriving as cash,cash-intensive business type,90-day near-threshold cash deposit count,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; cash-intensive business type; 90-day near-threshold cash deposit count
R001-1158-144,R001,1158,144,0.9220858141744582,0.0001321667918756,0,valid,review,0.9581,T1_same_day,share of 30-day credits arriving as cash,90-day near-threshold cash deposit count,cash-intensive business type,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; 90-day near-threshold cash deposit count; cash-intensive business type
R001-1255-46,R001,1255,46,0.5753697509928263,1.7331439829271572e-05,0,train,review,0.9268,T1_same_day,share of 30-day credits arriving as cash,cash-intensive business type,7-day high-risk jurisdiction count,kyc risk rating low,share of 30-day credits arriving as cash; cash-intensive business type; 7-day high-risk jurisdiction count
R001-1255-70,R001,1255,70,0.94116837364414,2.1248228495680687e-06,0,train,review,0.9611,T1_same_day,share of 30-day credits arriving as cash,cash-intensive business type,90-day near-threshold cash deposit count,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; cash-intensive business type; 90-day near-threshold cash deposit count
R001-1285-104,R001,1285,104,0.0008554919602956,1.1272508217223039e-07,0,train,review,0.4115,T3_thirty_day,30-day cash credit volume,90-day near-threshold cash deposit count,90-day total value,cash-intensive business type,30-day cash credit volume; 90-day near-threshold cash deposit count; 90-day total value
R001-1363-111,R001,1363,111,0.9708039971614156,0.9999988386381016,1,train,review,0.9701,T1_same_day,90-day near-threshold cash deposit count,30-day cash credit volume,share of 30-day credits arriving as cash,cash-intensive business type,90-day near-threshold cash deposit count; 30-day cash credit volume; share of 30-day credits arriving as cash
R001-1363-116,R001,1363,116,0.9010161836892434,0.9999992314385564,1,train,review,0.9545,T1_same_day,90-day near-threshold cash deposit count,30-day cash credit volume,share of 30-day credits arriving as cash,cash-intensive business type,90-day near-threshold cash deposit count; 30-day cash credit volume; share of 30-day credits arriving as cash
R001-1363-118,R001,1363,118,0.9466411893755788,0.9999991371063792,1,train,review,0.9626,T1_same_day,90-day near-threshold cash deposit count,30-day cash credit volume,share of 30-day credits arriving as cash,cash-intensive business type,90-day near-threshold cash deposit count; 30-day cash credit volume; share of 30-day credits arriving as cash
R001-1363-120,R001,1363,120,0.932594252418184,0.9999990890987264,1,train,review,0.9595,T1_same_day,90-day near-threshold cash deposit count,30-day cash credit volume,share of 30-day credits arriving as cash,count of near-threshold cash deposits in 30 days,90-day near-threshold cash deposit count; 30-day cash credit volume; share of 30-day credits arriving as cash
R001-1363-121,R001,1363,121,0.9481760972222106,0.9999984573670964,1,valid,review,0.9631,T1_same_day,90-day near-threshold cash deposit count,30-day cash credit volume,share of 30-day credits arriving as cash,count of near-threshold cash deposits in 30 days,90-day near-threshold cash deposit count; 30-day cash credit volume; share of 30-day credits arriving as cash
R001-1363-123,R001,1363,123,0.9636002983473776,0.9999864502827144,1,valid,review,0.9676,T1_same_day,90-day near-threshold cash deposit count,30-day cash credit volume,share of 30-day credits arriving as cash,count of near-threshold cash deposits in 30 days,90-day near-threshold cash deposit count; 30-day cash credit volume; share of 30-day credits arriving as cash
R001-1363-132,R001,1363,132,0.8428441627416136,0.9999975416065616,1,valid,review,0.9465,T1_same_day,90-day near-threshold cash deposit count,30-day cash credit volume,90-day total value,count of near-threshold cash deposits in 30 days,90-day near-threshold cash deposit count; 30-day cash credit volume; 90-day total value
R001-1363-133,R001,1363,133,0.8603227140251717,0.9999973814061596,1,valid,review,0.9486,T1_same_day,90-day near-threshold cash deposit count,30-day cash credit volume,90-day total value,count of near-threshold cash deposits in 30 days,90-day near-threshold cash deposit count; 30-day cash credit volume; 90-day total value
R001-1469-102,R001,1469,102,0.9527638549837186,0.9999997405969632,1,train,review,0.9644,T1_same_day,share of 30-day credits arriving as cash,occupation or business type money services,cash-intensive business type,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; occupation or business type money services; cash-intensive business type
R001-1469-104,R001,1469,104,0.975057077024796,0.9999997404688308,1,train,review,0.9718,T1_same_day,share of 30-day credits arriving as cash,occupation or business type money services,cash-intensive business type,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; occupation or business type money services; cash-intensive business type
R001-1469-105,R001,1469,105,0.9708222362829106,0.9999997645627602,1,train,review,0.9701,T1_same_day,share of 30-day credits arriving as cash,occupation or business type money services,90-day near-threshold cash deposit count,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; occupation or business type money services; 90-day near-threshold cash deposit count
R001-1469-106,R001,1469,106,0.9662999105844858,0.999999735588593,1,train,review,0.9684,T1_same_day,share of 30-day credits arriving as cash,90-day near-threshold cash deposit count,occupation or business type money services,count of near-threshold cash deposits in 30 days,share of 30-day credits arriving as cash; 90-day near-threshold cash deposit count; occupation or business type money services
R001-1469-107,R001,1469,107,0.980096338013386,0.9999997654270956,1,train,review,0.9739,T1_same_day,90-day near-threshold cash deposit count,share of 30-day credits arriving as cash,occupation or business type money services,count of near-threshold cash deposits in 30 days,90-day near-threshold cash deposit count; share of 30-day credits arriving as cash; occupation or business type money services
R001-1469-110,R001,1469,110,0.9841043454572171,0.9999997128931636,1,train,review,0.9758,T1_same_day,90-day near-threshold cash deposit count,share of 30-day credits arriving as cash,occupation or business type money services,count of near-threshold cash deposits in 30 days,90-day near-threshold cash deposit count; share of 30-day credits arriving as cash; occupation or business type money services
