txn_id,customer_key,date_key,calendar_date,amount_cad,direction,channel,counterparty_country,counterparty_id,hour_of_day,is_high_risk
T000328865,72,127,2026-01-06,10987.51,debit,cheque,CA,P0029030,11,0
T000334438,72,129,2026-01-08,2475.66,debit,wire,CA,P0027609,9,0
T000338856,72,130,2026-01-09,646.13,credit,pos,CA,P0000279,14,0
T000353158,72,136,2026-01-15,1522.87,credit,emt,CA,P0035950,8,0
T000362464,72,140,2026-01-19,1019.89,debit,cheque,CA,P0001533,7,0
T000363470,72,140,2026-01-19,5248.83,credit,cheque,CA,P0018205,12,0
T000363491,72,140,2026-01-19,1893.4,credit,pos,CA,P0040165,12,0
T000366287,72,141,2026-01-20,5914.15,debit,cheque,CA,P0015455,11,0
T000367448,72,141,2026-01-20,983.2,credit,wire,CA,P0048249,16,0
T000371454,72,142,2026-01-21,612.36,debit,pos,CA,P0057633,20,0
T000384407,72,148,2026-01-27,4494.33,credit,wire,CA,P0011401,8,0
T000388669,72,149,2026-01-28,4118.53,credit,emt,AU,P0053885,14,0
T000388686,72,149,2026-01-28,1758.44,credit,preauth,CA,P0050763,14,0
T000391646,72,150,2026-01-29,1138.78,credit,emt,NL,P0036415,13,0
T000397361,72,152,2026-01-31,840.98,debit,preauth,CA,P0048035,14,0
T000399059,72,153,2026-02-01,8152.06,credit,cheque,CA,P0054125,14,0
T000399315,72,153,2026-02-01,188.64,credit,pos,CA,P0010046,16,0
T000403772,72,155,2026-02-03,469.96,credit,pos,CA,P0037593,11,0
T000408553,72,156,2026-02-04,228.67,debit,pos,CA,P0039108,20,0
T000409285,72,157,2026-02-05,1952.34,debit,wire,CA,P0037803,9,0
T000414487,72,158,2026-02-06,2121.18,debit,cash,CA,P0011870,20,0
T000417896,72,161,2026-02-09,6424.47,credit,pos,CA,P0013578,7,0
T000420179,72,161,2026-02-09,11837.65,debit,cheque,CA,P0025379,18,0
T000422399,72,162,2026-02-10,53.87,credit,cheque,CA,P0045507,14,0
T000422928,72,162,2026-02-10,4501.6,debit,pos,CA,P0017873,17,0
T000423652,72,162,2026-02-10,658.32,credit,cheque,CA,P0002135,20,0
T000425473,72,163,2026-02-11,533.0,credit,pos,CA,P0022411,15,0
T000425474,72,163,2026-02-11,1591.4,credit,wire,CA,P0018296,15,0
T000426260,72,163,2026-02-11,658.67,debit,emt,CA,P0044117,19,0
T000429282,72,164,2026-02-12,4136.4,debit,preauth,CA,P0019063,19,0
T000436566,72,168,2026-02-16,77.11,debit,pos,CA,P0045635,12,0
T000437193,72,168,2026-02-16,202.92,debit,emt,CA,P0002775,15,0
T000437556,72,168,2026-02-16,620.0,debit,cash,CA,P0034626,16,0
T000446924,72,172,2026-02-20,881.87,credit,emt,CA,P0013949,7,0
T000447270,72,172,2026-02-20,1445.22,debit,pos,CA,P0021982,8,0
T000452733,72,174,2026-02-22,1297.35,credit,pos,CA,P0057427,20,0
T000456826,72,176,2026-02-24,1110.15,credit,cash,CA,P0026927,12,0
T000459406,72,177,2026-02-25,1247.23,debit,emt,CA,P0031309,11,0
T000460960,72,177,2026-02-25,1237.9,debit,wire,CA,P0031918,19,0
T000460963,72,177,2026-02-25,420.22,credit,pos,CA,P0015156,19,0
T000461937,72,178,2026-02-26,176.27,debit,emt,CA,P0041578,10,0
T000463861,72,178,2026-02-26,2869.11,credit,pos,CA,P0002939,20,0
T000018262,87,7,2025-09-08,223.44,credit,pos,CA,P0003178,11,0
T000022306,87,8,2025-09-09,731.89,debit,emt,CA,P0058930,17,0
T000046661,87,18,2025-09-19,1674.01,debit,cash,CA,P0019075,8,0
T000049819,87,19,2025-09-20,128039.38,credit,cheque,CA,P0052505,11,0
T000051574,87,20,2025-09-21,49173.36,debit,cheque,CA,P0056533,12,0
T000051621,87,20,2025-09-21,58515.47,debit,emt,CA,P0032055,13,0
T000058745,87,23,2025-09-24,259.37,credit,cash,CA,P0017843,9,0
T000073546,87,29,2025-09-30,1549.9,debit,pos,CA,P0005502,9,0
T000082398,87,32,2025-10-03,843.01,debit,emt,CA,P0047193,9,0
T000099137,87,38,2025-10-09,1909.0,debit,emt,CA,P0002863,17,0
T000121587,87,47,2025-10-18,145.19,credit,emt,CA,P0001903,11,0
T000124748,87,49,2025-10-20,35907.76,debit,wire,CA,P0017436,9,0
T000125276,87,49,2025-10-20,31587.12,debit,cheque,CA,P0015250,12,0
T000125658,87,49,2025-10-20,196174.94,credit,cheque,CA,P0024663,13,0
T000127660,87,50,2025-10-21,712.37,debit,pos,CA,P0051635,9,0
T000132241,87,51,2025-10-22,39210.84,debit,wire,CA,P0012870,17,0
T000149740,87,58,2025-10-29,4752.37,debit,emt,CA,P0031487,16,0
T000164250,87,64,2025-11-04,194.51,debit,pos,CA,P0021719,14,0
T000164288,87,64,2025-11-04,389.87,credit,emt,CA,P0024946,15,0
T000166022,87,65,2025-11-05,1568.3,debit,pos,CA,P0057660,9,0
T000173551,87,67,2025-11-07,470.73,debit,pos,CA,P0059633,17,0
T000173693,87,67,2025-11-07,302.05,credit,pos,CA,P0015269,18,0
T000193436,87,75,2025-11-15,416.85,debit,cheque,CA,P0024136,19,0
T000193650,87,76,2025-11-16,258.01,credit,emt,CA,P0033652,7,0
T000198687,87,78,2025-11-18,518.98,credit,preauth,CA,P0042460,9,0
T000208480,87,81,2025-11-21,92637.31,credit,cheque,CA,P0033436,13,0
T000211274,87,82,2025-11-22,450.09,debit,emt,CA,P0004715,17,0
T000211963,87,83,2025-11-23,88327.63,debit,cheque,CA,P0037934,9,0
T000249057,87,97,2025-12-07,252.08,debit,emt,CA,P0000246,12,0
T000269057,87,105,2025-12-15,582.95,debit,pos,CA,P0031599,9,0
T000332303,87,128,2026-01-07,1272.78,debit,pos,CA,P0001286,13,0
T000357001,87,137,2026-01-16,4399.54,debit,pos,CA,P0021147,12,0
T000367235,87,141,2026-01-20,4166.83,debit,cheque,CA,P0010710,15,0
T000411321,87,157,2026-02-05,1151.18,credit,emt,CA,P0007580,19,0
T000418922,87,161,2026-02-09,2759.39,debit,pos,CA,P0024057,12,0
T000422497,87,162,2026-02-10,1853.21,debit,pos,CA,P0045183,15,0
T000428754,87,164,2026-02-12,810.23,debit,pos,CA,P0058981,16,0
T000004121,90,1,2025-09-02,20615.78,debit,wire,XD,P0020915,13,1
T000011742,90,4,2025-09-05,142.15,debit,pos,CA,P0005876,8,0
T000014889,90,5,2025-09-06,13254.08,debit,wire,XD,P0045069,12,1
T000017221,90,6,2025-09-07,202.19,debit,cash,CA,P0012849,19,0
T000049118,90,18,2025-09-19,1517.38,debit,pos,CA,P0050563,20,0
T000050251,90,19,2025-09-20,225.98,credit,pos,CA,P0009799,15,0
T000050760,90,19,2025-09-20,149.15,debit,preauth,CA,P0046162,19,0
T000051758,90,20,2025-09-21,467.31,debit,preauth,CA,P0005051,14,0
T000051944,90,20,2025-09-21,414.49,debit,cash,CA,P0014314,15,0
T000053234,90,21,2025-09-22,3881.43,debit,pos,CA,P0012697,10,0
T000055720,90,22,2025-09-23,419.04,credit,pos,CA,P0002535,9,0
T000060233,90,23,2025-09-24,1408.35,debit,pos,CA,P0053767,16,0
T000082258,90,32,2025-10-03,10406.02,debit,pos,CA,P0022031,8,0
T000086304,90,33,2025-10-04,21528.83,debit,wire,XD,P0047775,19,1
T000094975,90,37,2025-10-08,752.88,debit,pos,CA,P0003365,11,0
T000096898,90,37,2025-10-08,159.6,debit,pos,CA,P0058017,20,0
T000099745,90,38,2025-10-09,466.05,credit,pos,CA,P0015027,20,0
T000101307,90,39,2025-10-10,197.38,debit,cheque,CA,P0047500,13,0
T000105564,90,41,2025-10-12,20020.73,debit,wire,XD,P0055327,16,1
T000109216,90,43,2025-10-14,66.08,debit,pos,CA,P0036896,7,0
T000110181,90,43,2025-10-14,490.97,debit,cash,NL,P0008704,11,0
T000120112,90,46,2025-10-17,11604.12,debit,wire,XD,P0002309,16,1
T000120938,90,46,2025-10-17,573.6,debit,pos,CA,P0041731,20,0
T000123094,90,48,2025-10-19,4102.38,debit,pos,DE,P0031859,11,0
T000125921,90,49,2025-10-20,9257.54,debit,emt,CA,P0044795,15,0
T000131699,90,51,2025-10-22,715.59,credit,pos,CA,P0025706,14,0
T000135006,90,52,2025-10-23,20912.65,debit,wire,XD,P0022251,16,1
T000139783,90,54,2025-10-25,70.27,debit,emt,CA,P0035171,15,0
T000151068,90,59,2025-10-30,10551.38,debit,wire,XD,P0019536,8,1
T000154726,90,60,2025-10-31,61.3,debit,cash,CA,P0041704,11,0
T000156195,90,60,2025-10-31,142.59,debit,preauth,CA,P0017765,18,0
T000156927,90,61,2025-11-01,32.85,debit,pos,CA,P0023120,9,0
T000165694,90,65,2025-11-05,581.98,debit,pos,CA,P0011596,8,0
T000167862,90,65,2025-11-05,133.32,debit,pos,CA,P0048575,18,0
T000172099,90,67,2025-11-07,154.81,credit,emt,CA,P0008602,10,0
T000177781,90,70,2025-11-10,16671.42,debit,wire,XD,P0035136,9,1
T000204866,90,80,2025-11-20,250.55,debit,emt,CA,P0007337,11,0
T000210298,90,82,2025-11-22,8913.19,debit,emt,CA,P0032995,9,0
T000211701,90,83,2025-11-23,932.5,debit,pos,CA,P0017530,7,0
T000225272,90,88,2025-11-28,94.21,credit,pos,CA,P0056931,7,0
T000225826,90,88,2025-11-28,937.73,debit,preauth,CA,P0008344,9,0
T000226573,90,88,2025-11-28,483.76,debit,pos,CA,P0030833,13,0
T000228329,90,89,2025-11-29,257.02,debit,wire,CA,P0012623,7,0
T000229790,90,89,2025-11-29,601.82,debit,preauth,CA,P0040405,19,0
T000230890,90,90,2025-11-30,1256.06,debit,pos,CA,P0030073,15,0
T000235246,90,92,2025-12-02,12960.27,debit,wire,XD,P0002177,10,1
T000245320,90,95,2025-12-05,113.91,credit,pos,CA,P0009378,14,0
T000245993,90,95,2025-12-05,119.21,debit,cheque,CA,P0001032,17,0
T000247962,90,96,2025-12-06,602.09,credit,pos,CA,P0043978,17,0
T000256231,90,99,2025-12-09,8711.0,debit,wire,XD,P0016895,20,1
T000262450,90,102,2025-12-12,702.15,debit,pos,CA,P0020793,8,0
T000265697,90,103,2025-12-13,395.86,credit,pos,CA,P0059652,12,0
T000271105,90,105,2025-12-15,602.42,debit,pos,CA,P0059103,18,0
T000273668,90,106,2025-12-16,1106.44,debit,pos,GB,P0005968,15,0
T000281276,90,109,2025-12-19,3104.64,debit,emt,CA,P0008650,7,0
T000290223,90,112,2025-12-22,228.3,debit,pos,CA,P0052171,18,0
T000291883,90,113,2025-12-23,880.15,debit,emt,CA,P0023635,12,0
T000292007,90,113,2025-12-23,110.3,debit,emt,CA,P0040192,13,0
T000296739,90,114,2025-12-24,276.75,debit,pos,CA,P0038254,20,0
T000296938,90,115,2025-12-25,10479.52,debit,wire,XD,P0012867,8,1
T000299649,90,115,2025-12-25,820.13,debit,emt,CA,P0033823,20,0
T000302404,90,116,2025-12-26,355.01,credit,cheque,CA,P0030895,18,0
T000302903,90,117,2025-12-27,644.76,debit,pos,CA,P0050121,7,0
T000306418,90,119,2025-12-29,179.62,debit,pos,CA,P0005491,8,0
T000309895,90,120,2025-12-30,471.45,debit,preauth,CA,P0034908,10,0
T000326897,90,126,2026-01-05,4309.78,credit,pos,CA,P0010187,16,0
T000340809,90,131,2026-01-10,972.83,debit,pos,CA,P0054716,12,0
T000341475,90,131,2026-01-10,15137.15,debit,wire,XD,P0026039,17,1
T000343023,90,132,2026-01-11,2919.46,debit,pos,CA,P0011435,15,0
T000343762,90,133,2026-01-12,218.54,debit,emt,CA,P0030626,7,0
T000348037,90,134,2026-01-13,799.12,credit,pos,CA,P0058765,13,0
T000355777,90,137,2026-01-16,2724.99,debit,emt,CA,P0044290,7,0
T000364235,90,140,2026-01-19,18804.22,debit,wire,XD,P0034054,15,1
T000370297,90,142,2026-01-21,449.66,debit,pos,CA,P0037482,15,0
T000373114,90,143,2026-01-22,19654.11,debit,wire,XD,P0043124,14,1
T000380073,90,146,2026-01-25,1905.46,debit,pos,CA,P0047484,12,0
T000384436,90,148,2026-01-27,778.21,debit,wire,CA,P0006622,9,0
T000384750,90,148,2026-01-27,160.54,debit,emt,CA,P0057922,10,0
T000386435,90,148,2026-01-27,198.1,debit,pos,CA,P0056552,17,0
T000388251,90,149,2026-01-28,1166.38,credit,pos,CA,P0028164,12,0
T000392547,90,150,2026-01-29,1007.28,debit,preauth,CA,P0028361,17,0
T000401739,90,154,2026-02-02,1025.36,credit,pos,CA,P0038565,15,0
T000402332,90,154,2026-02-02,395.23,credit,emt,CA,P0002188,18,0
T000406542,90,156,2026-02-04,4713.24,debit,pos,CA,P0007089,10,0
T000407314,90,156,2026-02-04,9565.07,debit,wire,XD,P0010371,14,1
T000415121,90,159,2026-02-07,89.03,debit,pos,CA,P0047855,11,0
T000417604,90,160,2026-02-08,1266.85,credit,pos,CA,P0012490,19,0
T000425973,90,163,2026-02-11,303.33,debit,pos,CA,P0029545,17,0
T000426845,90,164,2026-02-12,5515.11,debit,wire,XD,P0059999,8,1
T000428300,90,164,2026-02-12,528.45,debit,wire,CA,P0009041,14,0
T000429240,90,164,2026-02-12,225.17,debit,pos,CA,P0016498,19,0
T000438461,90,169,2026-02-17,249.02,credit,pos,CA,P0009757,7,0
T000440643,90,169,2026-02-17,11024.74,debit,wire,XD,P0027741,17,1
T000442934,90,170,2026-02-18,343.32,debit,pos,CA,P0045215,15,0
T000452226,90,174,2026-02-22,2493.94,debit,emt,CA,P0046501,16,0
T000456389,90,176,2026-02-24,16234.71,debit,wire,XD,P0031388,10,1
T000460237,90,177,2026-02-25,4019.16,debit,pos,CA,P0040538,15,0
T000466199,90,179,2026-02-27,221.79,credit,emt,CA,P0054135,17,0
T000466355,90,179,2026-02-27,139.82,debit,cash,CA,P0029350,18,0
T000466714,90,179,2026-02-27,6697.33,debit,wire,XD,P0032220,20,1
T000004100,99,1,2025-09-02,74.25,credit,cash,CA,P0058234,12,0
T000004230,99,1,2025-09-02,153.82,debit,cash,CA,P0047311,13,0
T000014088,99,4,2025-09-05,5.23,debit,preauth,CA,P0057238,19,0
T000018562,99,7,2025-09-08,244.77,debit,emt,CA,P0036840,12,0
T000026131,99,10,2025-09-11,26.32,debit,emt,CA,P0018465,8,0
T000047035,99,18,2025-09-19,42.89,debit,emt,CA,P0002955,10,0
T000048614,99,18,2025-09-19,106.08,debit,cheque,CA,P0057765,17,0
T000051528,99,20,2025-09-21,25.52,debit,pos,CA,P0032601,12,0
T000051706,99,20,2025-09-21,488.16,credit,cheque,CA,P0004998,13,0
T000052929,99,21,2025-09-22,90.58,debit,pos,CA,P0043533,9,0
T000053098,99,21,2025-09-22,116.03,debit,pos,CA,P0005128,10,0
T000059079,99,23,2025-09-24,20.47,debit,emt,CA,P0023853,10,0
T000067225,99,26,2025-09-27,98.85,debit,pos,CA,P0035931,9,0
T000076850,99,30,2025-10-01,187.86,debit,emt,CA,P0010177,11,0
T000079655,99,31,2025-10-02,702.97,credit,pos,CA,P0033809,10,0
T000084886,99,32,2025-10-03,39.88,debit,pos,CA,P0038801,20,0
T000098698,99,38,2025-10-09,202.11,credit,pos,CA,P0044846,15,0
T000099845,99,38,2025-10-09,365.05,debit,cash,CA,P0001474,20,0
T000104556,99,41,2025-10-12,89.73,debit,pos,CA,P0039439,7,0
T000119338,99,46,2025-10-17,11.04,credit,pos,CA,P0019062,13,0
T000131659,99,51,2025-10-22,95.16,credit,pos,CA,P0043312,14,0
T000137898,99,53,2025-10-24,117.54,debit,pos,CA,P0056834,16,0
T000149848,99,58,2025-10-29,8586.43,credit,cash,CA,P0049367,16,0
T000149849,99,58,2025-10-29,9654.58,credit,cash,CA,P0044058,16,0
T000151309,99,59,2025-10-30,59.84,debit,pos,CA,P0014395,9,0
T000156101,99,60,2025-10-31,42.58,debit,pos,CA,P0048385,18,0
T000158206,99,62,2025-11-02,81.89,credit,pos,CA,P0027723,7,0
T000158446,99,62,2025-11-02,8043.39,credit,cash,CA,P0059812,9,0
T000158656,99,62,2025-11-02,9532.55,credit,cash,CA,P0015852,11,0
T000158684,99,62,2025-11-02,9476.72,credit,cash,CA,P0043279,11,0
T000159386,99,62,2025-11-02,9490.35,credit,cash,CA,P0056456,17,0
T000160441,99,63,2025-11-03,8281.67,credit,cash,CA,P0036435,10,0
T000160516,99,63,2025-11-03,9338.27,credit,cash,CA,P0013816,10,0
T000161389,99,63,2025-11-03,8727.26,credit,cash,CA,P0027193,15,0
T000168694,99,66,2025-11-06,183.47,debit,pos,CA,P0043315,8,0
T000169320,99,66,2025-11-06,11.42,debit,pos,CA,P0020498,11,0
T000172451,99,67,2025-11-07,8278.08,credit,cash,CA,P0037041,12,0
T000172632,99,67,2025-11-07,9477.92,credit,cash,CA,P0040083,13,0
T000173232,99,67,2025-11-07,8644.91,credit,cash,CA,P0047833,16,0
T000180539,99,71,2025-11-11,17.99,debit,pos,CA,P0004108,8,0
T000183182,99,72,2025-11-12,82.81,debit,emt,CA,P0048080,7,0
T000184210,99,72,2025-11-12,135.96,debit,pos,CA,P0020264,12,0
T000189876,99,74,2025-11-14,9672.14,credit,cash,CA,P0045187,10,0
T000190592,99,74,2025-11-14,9754.52,credit,cash,CA,P0028604,14,0
T000191422,99,74,2025-11-14,9349.8,credit,cash,CA,P0022268,18,0
T000195614,99,77,2025-11-17,9995.48,credit,cash,CA,P0007081,9,0
T000196583,99,77,2025-11-17,9416.78,credit,cash,CA,P0042271,13,0
T000197305,99,77,2025-11-17,8965.53,credit,cash,CA,P0026397,16,0
T000203303,99,79,2025-11-19,462.33,debit,preauth,CA,P0005869,17,0
T000217030,99,85,2025-11-25,142.18,debit,cheque,CA,P0049092,10,0
T000227752,99,88,2025-11-28,182.23,debit,emt,CA,P0041544,18,0
T000243389,99,94,2025-12-04,304.96,debit,cash,CA,P0048586,19,0
T000253843,99,99,2025-12-09,372.13,credit,cash,CA,P0040854,10,0
T000268724,99,105,2025-12-15,195.0,credit,pos,CA,P0023229,7,0
T000269501,99,105,2025-12-15,38.32,debit,pos,CA,P0056783,11,0
T000276028,99,107,2025-12-17,130.5,debit,wire,CA,P0021840,12,0
T000278278,99,108,2025-12-18,45.63,credit,emt,CA,P0050586,8,0
T000279448,99,108,2025-12-18,100.65,debit,pos,CA,P0054461,13,0
T000281517,99,109,2025-12-19,197.0,debit,pos,CA,P0028073,8,0
T000291356,99,113,2025-12-23,55.08,credit,emt,CA,P0053793,10,0
T000293982,99,114,2025-12-24,10.53,debit,pos,CA,P0044250,8,0
T000299450,99,115,2025-12-25,41.28,debit,cheque,CA,P0058991,19,0
T000300779,99,116,2025-12-26,225.4,debit,pos,CA,P0016837,11,0
T000300976,99,116,2025-12-26,450.3,debit,preauth,CA,P0024112,12,0
T000308860,99,119,2025-12-29,240.68,debit,pos,CA,P0052768,19,0
T000312140,99,120,2025-12-30,799.25,credit,emt,CA,P0033329,20,0
T000314868,99,121,2025-12-31,217.77,credit,pos,CA,P0059755,19,0
T000317371,99,122,2026-01-01,312.31,debit,pos,CA,P0028644,16,0
T000319839,99,123,2026-01-02,247.08,credit,preauth,CA,P0008693,13,0
T000323421,99,125,2026-01-04,106.32,credit,pos,CA,P0005796,10,0
T000333013,99,128,2026-01-07,320.96,credit,emt,CA,P0037254,16,0
T000333710,99,128,2026-01-07,187.01,debit,pos,CA,P0040502,19,0
T000347981,99,134,2026-01-13,20.05,debit,pos,CA,P0031267,13,0
T000348938,99,134,2026-01-13,296.96,credit,pos,CA,P0002785,17,0
T000349191,99,134,2026-01-13,688.93,debit,pos,CA,P0019570,18,0
T000353771,99,136,2026-01-15,143.2,debit,pos,CA,P0004274,11,0
T000354532,99,136,2026-01-15,40.07,credit,emt,CA,P0034070,15,0
T000365036,99,140,2026-01-19,137.82,debit,pos,CA,P0009851,19,0
T000365196,99,140,2026-01-19,85.44,debit,pos,CA,P0008370,20,0
T000366188,99,141,2026-01-20,219.07,debit,pos,CA,P0011332,10,0
T000372305,99,143,2026-01-22,182.91,debit,pos,CA,P0003388,10,0
T000380130,99,146,2026-01-25,9.31,debit,emt,CA,P0020813,13,0
T000384303,99,148,2026-01-27,58.63,debit,emt,CA,P0047645,8,0
T000388261,99,149,2026-01-28,611.79,debit,cash,CA,P0053239,12,0
T000392675,99,150,2026-01-29,80.35,debit,pos,CA,P0046580,18,0
T000397013,99,152,2026-01-31,189.06,debit,emt,CA,P0020592,11,0
T000398422,99,153,2026-02-01,132.42,debit,pos,CA,P0052202,9,0
T000399269,99,153,2026-02-01,20.42,debit,cash,CA,P0035353,16,0
T000399734,99,153,2026-02-01,133.46,credit,pos,CA,P0051173,20,0
T000404949,99,155,2026-02-03,27.88,credit,emt,CA,P0050021,16,0
T000405770,99,155,2026-02-03,71.5,credit,cheque,CA,P0028121,20,0
T000408129,99,156,2026-02-04,27.79,debit,pos,CA,P0020358,18,0
T000413844,99,158,2026-02-06,33.79,debit,pos,CA,P0023205,17,0
T000414859,99,159,2026-02-07,195.56,debit,emt,CA,P0011526,9,0
T000437365,99,168,2026-02-16,216.08,credit,pos,CA,P0044997,15,0
T000439726,99,169,2026-02-17,175.53,debit,pos,CA,P0003314,13,0
T000439788,99,169,2026-02-17,51.34,credit,cheque,CA,P0057378,13,0
T000441253,99,170,2026-02-18,147.65,debit,pos,CA,P0055045,7,0
T000448266,99,172,2026-02-20,135.28,credit,preauth,CA,P0052987,13,0
T000449034,99,172,2026-02-20,9.73,debit,pos,CA,P0042345,17,0
T000450714,99,173,2026-02-21,30.78,credit,preauth,CA,P0058823,16,0
T000453069,99,175,2026-02-23,65.08,debit,pos,CA,P0031208,8,0
T000456284,99,176,2026-02-24,13.56,debit,cheque,CA,P0027222,10,0
T000463177,99,178,2026-02-26,229.69,debit,pos,CA,P0027388,16,0
T000003304,116,1,2025-09-02,800.93,debit,pos,CA,P0041856,9,0
T000005613,116,1,2025-09-02,331.38,credit,emt,CA,P0037202,20,0
T000014173,116,4,2025-09-05,1230.21,debit,pos,CA,P0009240,20,0
T000018898,116,7,2025-09-08,459.75,debit,pos,CA,P0018806,14,0
T000027112,116,10,2025-09-11,718.41,credit,pos,CA,P0039968,13,0
T000027910,116,10,2025-09-11,1556.59,debit,cash,CA,P0032520,17,0
T000029884,116,11,2025-09-12,1675.28,debit,emt,CA,P0019945,12,0
T000031590,116,12,2025-09-13,75.46,credit,pos,CA,P0054179,7,0
T000032123,116,12,2025-09-13,8000.0,debit,emt,CA,P0010173,11,0
T000034527,116,13,2025-09-14,94.6,debit,pos,NL,P0032435,19,0
T000039055,116,15,2025-09-16,258.35,debit,preauth,CA,P0049719,14,0
T000043729,116,17,2025-09-18,85.37,debit,pos,CA,P0030882,8,0
T000050254,116,19,2025-09-20,8000.0,debit,wire,CA,P0010173,15,0
T000055457,116,22,2025-09-23,2770.73,debit,emt,CA,P0049858,7,0
T000061811,116,24,2025-09-25,8000.0,debit,wire,CA,P0010173,10,0
T000065740,116,25,2025-09-26,109.02,debit,pos,CA,P0058945,14,0
T000069357,116,27,2025-09-28,189.43,debit,emt,CA,P0001691,14,0
T000070384,116,28,2025-09-29,1294.68,debit,preauth,CA,P0023706,8,0
T000071616,116,28,2025-09-29,158.04,credit,pos,CA,P0028144,14,0
T000078898,116,30,2025-10-01,212.11,debit,cash,CA,P0025370,20,0
T000089619,116,35,2025-10-06,495.81,debit,pos,CA,P0059886,14,0
T000091263,116,36,2025-10-07,8000.0,debit,emt,CA,P0010173,8,0
T000092415,116,36,2025-10-07,2918.9,credit,pos,CA,P0056585,13,0
T000093163,116,36,2025-10-07,92.3,debit,emt,CA,P0040600,17,0
T000106849,116,42,2025-10-13,1220.32,debit,preauth,CA,P0051141,10,0
T000107012,116,42,2025-10-13,841.97,debit,cheque,CA,P0033187,11,0
T000107484,116,42,2025-10-13,8000.0,debit,wire,CA,P0010173,13,0
T000114479,116,44,2025-10-15,8000.0,debit,emt,CA,P0010173,17,0
T000118485,116,46,2025-10-17,1749.89,debit,pos,CA,P0034776,9,0
T000120424,116,46,2025-10-17,549.39,debit,pos,CA,P0023980,18,0
T000123993,116,48,2025-10-19,8000.0,debit,wire,CA,P0010173,19,0
T000126053,116,49,2025-10-20,1458.1,debit,emt,CA,P0002274,15,0
T000139495,116,54,2025-10-25,1688.5,debit,emt,CA,P0032143,13,0
T000139986,116,54,2025-10-25,286.23,credit,pos,CA,P0038128,17,0
T000141889,116,55,2025-10-26,447.73,debit,emt,CA,P0041464,20,0
T000146311,116,57,2025-10-28,608.16,credit,pos,CA,P0034900,13,0
T000154989,116,60,2025-10-31,4540.37,debit,pos,CA,P0002541,12,0
T000158000,116,61,2025-11-01,8000.0,debit,wire,CA,P0010173,19,0
T000159312,116,62,2025-11-02,691.39,debit,pos,CA,P0043371,17,0
T000162455,116,63,2025-11-03,17754.14,debit,pos,CA,P0051349,20,0
T000164886,116,64,2025-11-04,304.79,credit,pos,CA,P0014660,17,0
T000166150,116,65,2025-11-05,520.87,debit,cash,CA,P0001492,10,0
T000169123,116,66,2025-11-06,8000.0,debit,emt,CA,P0010173,10,0
T000177964,116,70,2025-11-10,707.96,debit,emt,CA,P0018892,10,0
T000181031,116,71,2025-11-11,346.92,debit,pos,CA,P0043568,11,0
T000184132,116,72,2025-11-12,1853.86,debit,pos,CA,P0028596,11,0
T000187700,116,73,2025-11-13,612.41,debit,cash,CA,P0053796,14,0
T000188864,116,73,2025-11-13,32.59,debit,pos,CA,P0009598,20,0
T000189618,116,74,2025-11-14,493.57,debit,pos,CA,P0055171,9,0
T000190419,116,74,2025-11-14,1223.76,debit,cheque,CA,P0027962,13,0
T000194309,116,76,2025-11-16,8000.0,debit,emt,CA,P0010173,13,0
T000198809,116,78,2025-11-18,1439.98,debit,emt,CA,P0015980,10,0
T000206571,116,80,2025-11-20,743.79,debit,emt,CA,P0016392,18,0
T000210925,116,82,2025-11-22,533.55,debit,emt,CA,P0035449,14,0
T000213495,116,84,2025-11-24,2289.42,debit,pos,CA,P0032790,8,0
T000226117,116,88,2025-11-28,379.67,credit,pos,CA,P0039522,11,0
T000233535,116,91,2025-12-01,1317.02,debit,pos,CA,P0053112,15,0
T000234796,116,92,2025-12-02,771.41,credit,emt,CA,P0048191,8,0
T000243734,116,95,2025-12-05,2040.56,credit,pos,CA,P0047905,7,0
T000247813,116,96,2025-12-06,999.39,debit,cheque,CA,P0054629,15,0
T000267155,116,104,2025-12-14,2871.39,credit,pos,CA,P0018357,9,0
T000275119,116,107,2025-12-17,120.75,debit,cheque,CA,P0048790,8,0
T000275893,116,107,2025-12-17,151.21,debit,cash,CA,P0004446,12,0
T000276445,116,107,2025-12-17,2262.94,debit,pos,CA,P0048544,14,0
T000282460,116,109,2025-12-19,954.54,debit,emt,CA,P0036238,12,0
T000285379,116,110,2025-12-20,3284.65,credit,pos,CA,P0015283,16,0
