customer_key,customer_id,customer_segment,occupation_or_business_type,is_cash_intensive_business,tenure_months,tenure_band,kyc_risk_rating,is_pep,declared_annual_income_cad,home_province,onboarding_channel
367,C000367,personal,tradesperson,0,121,84m+,medium,0,101800.0,ON,branch
368,C000368,business,import_export,0,81,36-83m,low,0,239000.0,ON,branch
369,C000369,personal,retired,0,30,12-35m,low,0,42700.0,AB,branch
370,C000370,personal,self_employed,0,55,36-83m,medium,0,112700.0,QC,mobile
371,C000371,personal,student,0,57,36-83m,low,0,45500.0,QC,branch
372,C000372,business,construction,0,9,00-11m,low,0,647800.0,ON,mobile
373,C000373,personal,retired,0,11,00-11m,low,0,79900.0,AB,branch
374,C000374,personal,tradesperson,0,62,36-83m,low,0,41600.0,ON,branch
375,C000375,personal,self_employed,0,15,12-35m,medium,0,45600.0,ON,branch
376,C000376,personal,self_employed,0,116,84m+,low,0,58000.0,ON,branch
377,C000377,business,consulting,0,73,36-83m,low,0,142500.0,ON,branch
378,C000378,personal,public_sector,0,8,00-11m,medium,0,40300.0,ON,online
379,C000379,personal,public_sector,0,19,12-35m,low,0,81000.0,ON,branch
380,C000380,business,salon,1,164,84m+,low,1,512800.0,ON,broker
381,C000381,personal,student,0,22,12-35m,low,0,51200.0,QC,mobile
382,C000382,personal,tradesperson,0,23,12-35m,medium,0,48700.0,AB,mobile
383,C000383,business,import_export,0,69,36-83m,low,0,119200.0,NS,branch
384,C000384,personal,public_sector,0,56,36-83m,low,0,50900.0,ON,branch
385,C000385,personal,self_employed,0,75,36-83m,high,0,48500.0,ON,branch
386,C000386,personal,self_employed,0,28,12-35m,low,0,88200.0,BC,online
387,C000387,personal,retired,0,47,36-83m,low,0,117300.0,BC,mobile
388,C000388,business,construction,0,27,12-35m,high,0,144900.0,AB,mobile
389,C000389,personal,salaried_employee,0,100,84m+,medium,0,62500.0,QC,branch
390,C000390,personal,salaried_employee,0,131,84m+,medium,0,46900.0,QC,online
391,C000391,personal,healthcare_worker,0,45,36-83m,low,0,274900.0,ON,mobile
392,C000392,personal,self_employed,0,85,84m+,low,0,62600.0,ON,branch
393,C000393,personal,public_sector,0,32,12-35m,high,0,156400.0,BC,branch
394,C000394,personal,self_employed,0,35,12-35m,medium,0,35600.0,QC,broker
395,C000395,personal,self_employed,0,104,84m+,low,0,37300.0,QC,mobile
396,C000396,personal,self_employed,0,39,36-83m,medium,0,100700.0,MB,branch
397,C000397,personal,public_sector,0,57,36-83m,low,0,73300.0,AB,branch
398,C000398,personal,student,0,36,36-83m,low,0,151800.0,ON,mobile
399,C000399,business,construction,0,5,00-11m,low,0,132800.0,QC,mobile
400,C000400,personal,tradesperson,0,95,84m+,low,0,20600.0,AB,mobile
401,C000401,personal,public_sector,0,49,36-83m,low,0,44800.0,ON,branch
402,C000402,personal,retired,0,137,84m+,low,0,71200.0,ON,branch
403,C000403,personal,public_sector,0,118,84m+,high,0,71800.0,ON,branch
404,C000404,business,import_export,0,42,36-83m,low,0,1204900.0,SK,online
405,C000405,personal,salaried_employee,0,76,36-83m,low,0,41700.0,BC,online
406,C000406,personal,salaried_employee,0,19,12-35m,medium,0,87400.0,ON,branch
407,C000407,business,auto_dealer,1,39,36-83m,low,0,366400.0,BC,online
408,C000408,personal,tradesperson,0,83,36-83m,low,0,117800.0,ON,mobile
409,C000409,personal,student,0,126,84m+,low,0,41200.0,QC,broker
410,C000410,personal,retired,0,25,12-35m,low,0,110700.0,BC,mobile
411,C000411,business,consulting,0,63,36-83m,medium,0,493100.0,ON,mobile
412,C000412,personal,retired,0,42,36-83m,low,0,97500.0,ON,online
413,C000413,business,money_services,0,20,12-35m,low,0,153100.0,QC,mobile
414,C000414,personal,tradesperson,0,33,12-35m,medium,0,68600.0,NS,mobile
415,C000415,personal,tradesperson,0,53,36-83m,high,0,71100.0,BC,mobile
416,C000416,personal,student,0,70,36-83m,low,0,34700.0,QC,branch
417,C000417,personal,self_employed,0,85,84m+,low,0,33100.0,QC,branch
418,C000418,personal,salaried_employee,0,10,00-11m,medium,0,26300.0,BC,mobile
419,C000419,business,import_export,0,121,84m+,low,0,512600.0,ON,mobile
420,C000420,business,restaurant,1,18,12-35m,low,0,199800.0,ON,online
421,C000421,personal,salaried_employee,0,129,84m+,low,0,57200.0,ON,online
422,C000422,personal,self_employed,0,135,84m+,medium,0,85000.0,ON,mobile
423,C000423,personal,healthcare_worker,0,12,12-35m,high,0,67700.0,QC,branch
424,C000424,personal,public_sector,0,25,12-35m,low,0,78300.0,QC,online
425,C000425,personal,salaried_employee,0,80,36-83m,low,0,64500.0,ON,branch
426,C000426,personal,salaried_employee,0,117,84m+,medium,0,61800.0,ON,broker
427,C000427,business,consulting,0,51,36-83m,low,0,262600.0,ON,branch
428,C000428,personal,retired,0,23,12-35m,low,0,65900.0,ON,broker
429,C000429,personal,self_employed,0,17,12-35m,low,0,45500.0,AB,mobile
430,C000430,business,auto_dealer,1,147,84m+,high,0,1237800.0,ON,online
431,C000431,personal,salaried_employee,0,11,00-11m,low,0,78400.0,ON,branch
432,C000432,personal,public_sector,0,148,84m+,low,0,75300.0,AB,branch
433,C000433,personal,self_employed,0,73,36-83m,low,0,132300.0,QC,branch
434,C000434,business,import_export,0,65,36-83m,medium,0,144000.0,ON,mobile
435,C000435,personal,healthcare_worker,0,131,84m+,low,0,196800.0,ON,broker
436,C000436,personal,public_sector,0,66,36-83m,low,0,118700.0,BC,online
437,C000437,personal,self_employed,0,108,84m+,medium,0,123600.0,QC,branch
438,C000438,personal,public_sector,0,93,84m+,low,0,27500.0,QC,broker
439,C000439,personal,retired,0,65,36-83m,low,0,34200.0,AB,branch
440,C000440,personal,salaried_employee,0,34,12-35m,low,0,20800.0,QC,branch
441,C000441,business,import_export,0,34,12-35m,low,0,1791600.0,ON,branch
442,C000442,personal,tradesperson,0,80,36-83m,low,0,47500.0,ON,broker
443,C000443,business,salon,1,127,84m+,high,0,511800.0,AB,mobile
444,C000444,personal,self_employed,0,60,36-83m,medium,0,56500.0,ON,online
445,C000445,personal,student,0,28,12-35m,low,0,91200.0,QC,branch
446,C000446,personal,student,0,184,84m+,low,0,53200.0,BC,branch
447,C000447,personal,tradesperson,0,60,36-83m,medium,0,37000.0,ON,branch
448,C000448,business,consulting,0,69,36-83m,low,0,62600.0,ON,mobile
449,C000449,personal,public_sector,0,82,36-83m,low,0,29300.0,QC,online
450,C000450,personal,student,0,69,36-83m,low,0,27500.0,BC,mobile
451,C000451,personal,student,0,84,84m+,medium,0,54400.0,QC,branch
452,C000452,personal,healthcare_worker,0,107,84m+,low,0,14700.0,AB,online
453,C000453,business,salon,1,67,36-83m,low,1,160800.0,ON,branch
454,C000454,personal,self_employed,0,4,00-11m,low,0,81500.0,MB,branch
455,C000455,personal,tradesperson,0,31,12-35m,high,0,117800.0,AB,mobile
456,C000456,personal,public_sector,0,82,36-83m,low,0,116100.0,ON,branch
457,C000457,personal,public_sector,0,158,84m+,high,0,123100.0,ON,mobile
458,C000458,business,construction,0,91,84m+,low,0,1148300.0,AB,mobile
459,C000459,personal,salaried_employee,0,15,12-35m,low,0,69200.0,ON,online
460,C000460,personal,retired,0,63,36-83m,low,0,63700.0,AB,branch
461,C000461,personal,salaried_employee,0,120,84m+,medium,0,133400.0,QC,mobile
462,C000462,personal,salaried_employee,0,50,36-83m,low,0,36200.0,ON,branch
463,C000463,personal,self_employed,0,49,36-83m,low,0,65600.0,QC,branch
464,C000464,business,consulting,0,12,12-35m,high,0,574200.0,BC,mobile
465,C000465,personal,healthcare_worker,0,44,36-83m,low,0,27900.0,ON,branch
466,C000466,business,consulting,0,258,84m+,low,0,137900.0,ON,online
467,C000467,business,import_export,0,67,36-83m,low,0,192900.0,ON,online
468,C000468,business,construction,0,73,36-83m,low,0,84700.0,QC,mobile
469,C000469,personal,retired,0,31,12-35m,low,0,45300.0,QC,online
470,C000470,personal,self_employed,0,96,84m+,low,0,108900.0,ON,branch
471,C000471,personal,public_sector,0,14,12-35m,medium,0,93500.0,QC,branch
472,C000472,business,consulting,0,61,36-83m,medium,0,516300.0,QC,branch
473,C000473,personal,retired,0,41,36-83m,low,0,62200.0,ON,branch
474,C000474,personal,self_employed,0,83,36-83m,medium,0,41300.0,ON,branch
475,C000475,personal,public_sector,0,15,12-35m,low,0,74000.0,QC,online
476,C000476,personal,self_employed,0,194,84m+,low,0,51100.0,ON,branch
477,C000477,business,restaurant,1,11,00-11m,low,0,767300.0,ON,online
478,C000478,personal,self_employed,0,31,12-35m,low,0,60700.0,QC,broker
479,C000479,business,import_export,0,23,12-35m,low,0,200300.0,ON,branch
480,C000480,personal,self_employed,0,50,36-83m,low,0,43200.0,ON,online
481,C000481,personal,self_employed,0,116,84m+,low,0,14300.0,MB,branch
482,C000482,personal,public_sector,0,16,12-35m,low,0,24600.0,QC,branch
483,C000483,personal,tradesperson,0,20,12-35m,low,0,39600.0,BC,mobile
484,C000484,business,salon,1,95,84m+,medium,0,1712000.0,ON,online
485,C000485,personal,retired,0,41,36-83m,low,0,87900.0,QC,online
486,C000486,personal,salaried_employee,0,29,12-35m,low,0,35400.0,ON,branch
487,C000487,personal,public_sector,0,56,36-83m,low,0,44400.0,QC,mobile
488,C000488,personal,student,0,15,12-35m,low,0,42300.0,AB,branch
489,C000489,business,logistics,0,65,36-83m,low,0,331500.0,ON,online
490,C000490,business,money_services,0,37,36-83m,low,0,298400.0,BC,branch
491,C000491,personal,public_sector,0,43,36-83m,low,0,50100.0,BC,branch
492,C000492,personal,salaried_employee,0,72,36-83m,low,0,111500.0,AB,mobile
493,C000493,personal,retired,0,139,84m+,low,0,57300.0,QC,online
494,C000494,personal,tradesperson,0,20,12-35m,high,0,87000.0,BC,mobile
495,C000495,personal,healthcare_worker,0,60,36-83m,high,0,88200.0,QC,online
496,C000496,personal,self_employed,0,91,84m+,high,0,34000.0,BC,broker
497,C000497,personal,retired,0,33,12-35m,low,0,61800.0,AB,mobile
498,C000498,personal,retired,0,64,36-83m,low,0,41800.0,QC,mobile
499,C000499,personal,public_sector,0,92,84m+,low,0,39900.0,AB,branch
500,C000500,business,import_export,0,46,36-83m,low,0,134400.0,ON,online
501,C000501,personal,tradesperson,0,42,36-83m,low,0,47300.0,BC,branch
502,C000502,personal,tradesperson,0,187,84m+,low,0,55900.0,ON,online
503,C000503,personal,student,0,106,84m+,low,0,77900.0,QC,branch
504,C000504,business,money_services,0,39,36-83m,medium,0,1375100.0,QC,online
505,C000505,personal,self_employed,0,36,36-83m,medium,0,82100.0,BC,online
506,C000506,personal,retired,0,139,84m+,medium,0,93500.0,BC,online
507,C000507,personal,healthcare_worker,0,37,36-83m,low,0,63100.0,BC,branch
508,C000508,personal,retired,0,181,84m+,medium,0,87800.0,BC,online
509,C000509,business,construction,0,39,36-83m,low,0,1193000.0,AB,mobile
510,C000510,business,restaurant,1,12,12-35m,low,0,1050500.0,ON,online
511,C000511,business,construction,0,6,00-11m,high,0,70600.0,AB,branch
512,C000512,personal,healthcare_worker,0,8,00-11m,low,0,106100.0,ON,branch
513,C000513,personal,student,0,59,36-83m,high,0,98900.0,AB,branch
514,C000514,business,restaurant,1,81,36-83m,low,0,99900.0,AB,branch
515,C000515,personal,retired,0,128,84m+,low,0,47000.0,ON,mobile
516,C000516,business,import_export,0,48,36-83m,low,0,604300.0,ON,branch
517,C000517,personal,self_employed,0,52,36-83m,low,0,26900.0,AB,online
518,C000518,personal,salaried_employee,0,28,12-35m,low,0,63400.0,QC,branch
519,C000519,personal,tradesperson,0,20,12-35m,medium,0,73000.0,QC,online
520,C000520,personal,retired,0,68,36-83m,medium,0,74200.0,ON,online
521,C000521,business,consulting,0,66,36-83m,low,0,129100.0,AB,broker
522,C000522,personal,tradesperson,0,8,00-11m,medium,0,54700.0,NS,broker
523,C000523,personal,retired,0,51,36-83m,low,0,32000.0,BC,online
524,C000524,personal,self_employed,0,53,36-83m,low,0,40200.0,ON,branch
525,C000525,personal,tradesperson,0,29,12-35m,low,0,67700.0,AB,broker
526,C000526,personal,self_employed,0,50,36-83m,low,0,38900.0,BC,mobile
527,C000527,personal,salaried_employee,0,23,12-35m,medium,0,60200.0,SK,online
528,C000528,personal,healthcare_worker,0,101,84m+,low,0,41700.0,AB,broker
529,C000529,personal,self_employed,0,50,36-83m,medium,0,94100.0,QC,branch
530,C000530,business,logistics,0,72,36-83m,low,0,274700.0,AB,branch
531,C000531,personal,healthcare_worker,0,21,12-35m,low,0,20300.0,ON,online
532,C000532,business,auto_dealer,1,6,00-11m,medium,0,248900.0,ON,branch
533,C000533,personal,retired,0,72,36-83m,medium,0,116500.0,ON,branch
534,C000534,personal,public_sector,0,44,36-83m,medium,0,59100.0,ON,branch
535,C000535,personal,self_employed,0,64,36-83m,medium,0,42100.0,NS,mobile
536,C000536,personal,self_employed,0,164,84m+,low,0,156100.0,BC,branch
537,C000537,personal,public_sector,0,152,84m+,low,0,120400.0,QC,broker
538,C000538,personal,healthcare_worker,0,23,12-35m,medium,0,76900.0,QC,mobile
539,C000539,personal,retired,0,10,00-11m,low,0,32000.0,BC,branch
540,C000540,personal,salaried_employee,0,40,36-83m,low,0,59300.0,BC,online
541,C000541,personal,public_sector,0,53,36-83m,low,0,69800.0,MB,broker
542,C000542,personal,salaried_employee,0,37,36-83m,low,0,89500.0,ON,branch
543,C000543,personal,retired,0,46,36-83m,low,0,36000.0,AB,mobile
544,C000544,personal,tradesperson,0,129,84m+,low,0,27800.0,BC,branch
545,C000545,personal,student,0,57,36-83m,low,0,52300.0,QC,branch
546,C000546,personal,healthcare_worker,0,148,84m+,low,0,55700.0,NS,branch
547,C000547,personal,tradesperson,0,36,36-83m,low,0,36300.0,ON,mobile
548,C000548,business,construction,0,51,36-83m,high,0,223200.0,BC,branch
549,C000549,business,salon,1,25,12-35m,low,0,256800.0,ON,branch
550,C000550,personal,public_sector,0,47,36-83m,low,0,30800.0,QC,online
551,C000551,personal,retired,0,65,36-83m,low,0,66200.0,AB,online
552,C000552,personal,salaried_employee,0,32,12-35m,low,0,122900.0,ON,branch
553,C000553,business,salon,1,77,36-83m,high,0,499600.0,ON,branch
554,C000554,business,logistics,0,117,84m+,low,0,68100.0,SK,branch
555,C000555,personal,student,0,33,12-35m,low,0,27600.0,ON,branch
556,C000556,business,construction,0,81,36-83m,low,0,256600.0,AB,mobile
557,C000557,personal,healthcare_worker,0,102,84m+,low,0,79100.0,AB,online
558,C000558,personal,tradesperson,0,12,12-35m,low,0,28400.0,ON,branch
559,C000559,business,restaurant,1,6,00-11m,medium,0,180900.0,ON,branch
560,C000560,business,auto_dealer,1,27,12-35m,low,0,83600.0,BC,broker
561,C000561,business,logistics,0,29,12-35m,low,0,162800.0,QC,branch
562,C000562,personal,healthcare_worker,0,69,36-83m,low,0,48400.0,ON,branch
563,C000563,personal,tradesperson,0,48,36-83m,low,0,30400.0,AB,branch
564,C000564,personal,retired,0,34,12-35m,low,0,32000.0,AB,branch
565,C000565,personal,public_sector,0,86,84m+,high,0,90500.0,BC,broker
566,C000566,personal,student,0,19,12-35m,medium,0,168000.0,QC,mobile
567,C000567,personal,self_employed,0,32,12-35m,low,0,48500.0,ON,broker
568,C000568,business,restaurant,1,8,00-11m,low,0,381600.0,BC,online
569,C000569,personal,student,0,170,84m+,medium,0,31900.0,ON,online
570,C000570,personal,self_employed,0,51,36-83m,low,0,49500.0,BC,mobile
571,C000571,personal,salaried_employee,0,71,36-83m,low,0,95500.0,ON,online
572,C000572,personal,retired,0,35,12-35m,low,0,66500.0,ON,branch
573,C000573,personal,salaried_employee,0,11,00-11m,medium,0,39300.0,QC,online
574,C000574,personal,retired,0,74,36-83m,high,0,120700.0,QC,online
575,C000575,personal,self_employed,0,26,12-35m,low,0,95700.0,ON,mobile
576,C000576,personal,self_employed,0,33,12-35m,high,0,84000.0,SK,branch
577,C000577,business,auto_dealer,1,55,36-83m,low,0,222900.0,QC,online
578,C000578,personal,public_sector,0,9,00-11m,low,0,31800.0,MB,online
579,C000579,personal,healthcare_worker,0,86,84m+,medium,0,44600.0,ON,branch
580,C000580,personal,student,0,9,00-11m,low,0,50800.0,ON,mobile
581,C000581,personal,healthcare_worker,0,42,36-83m,low,0,160000.0,ON,online
582,C000582,personal,student,0,41,36-83m,medium,0,60600.0,AB,online
583,C000583,personal,retired,0,28,12-35m,medium,0,39400.0,QC,branch
584,C000584,personal,healthcare_worker,0,92,84m+,low,0,53400.0,ON,branch
585,C000585,business,salon,1,70,36-83m,low,0,444500.0,ON,branch
586,C000586,personal,student,0,68,36-83m,low,0,63600.0,BC,online
587,C000587,personal,self_employed,0,53,36-83m,low,0,29900.0,ON,branch
588,C000588,business,money_services,0,13,12-35m,low,0,454800.0,BC,online
589,C000589,personal,public_sector,0,87,84m+,low,0,34900.0,AB,mobile
590,C000590,personal,retired,0,26,12-35m,medium,0,102500.0,ON,branch
591,C000591,personal,salaried_employee,0,74,36-83m,low,0,25800.0,ON,online
592,C000592,personal,salaried_employee,0,71,36-83m,medium,0,78100.0,QC,broker
593,C000593,personal,salaried_employee,0,95,84m+,low,0,22400.0,BC,branch
594,C000594,personal,retired,0,8,00-11m,low,0,62700.0,QC,branch
595,C000595,personal,tradesperson,0,42,36-83m,medium,0,26800.0,QC,mobile
596,C000596,personal,student,0,48,36-83m,low,0,229600.0,ON,branch
597,C000597,personal,salaried_employee,0,48,36-83m,low,0,64900.0,ON,online
598,C000598,personal,student,0,12,12-35m,low,0,89000.0,SK,mobile
599,C000599,personal,retired,0,84,84m+,medium,0,64500.0,ON,branch
600,C000600,personal,tradesperson,0,27,12-35m,low,0,85000.0,QC,broker
601,C000601,business,consulting,0,72,36-83m,medium,0,288600.0,BC,branch
602,C000602,personal,student,0,29,12-35m,low,0,58500.0,ON,mobile
603,C000603,personal,self_employed,0,85,84m+,medium,0,63800.0,AB,broker
604,C000604,personal,public_sector,0,71,36-83m,low,0,88000.0,ON,online
605,C000605,business,logistics,0,9,00-11m,low,0,200000.0,BC,mobile
606,C000606,personal,self_employed,0,85,84m+,low,0,79100.0,QC,online
607,C000607,personal,self_employed,0,87,84m+,high,0,47400.0,ON,branch
608,C000608,personal,retired,0,30,12-35m,high,0,28800.0,QC,mobile
609,C000609,personal,healthcare_worker,0,45,36-83m,low,0,34700.0,AB,branch
610,C000610,personal,tradesperson,0,29,12-35m,low,0,80200.0,QC,online
611,C000611,personal,tradesperson,0,33,12-35m,low,0,22900.0,ON,branch
612,C000612,business,import_export,0,78,36-83m,low,0,1323500.0,ON,branch
613,C000613,business,construction,0,68,36-83m,low,0,123300.0,QC,branch
614,C000614,personal,public_sector,0,111,84m+,low,0,169300.0,ON,branch
615,C000615,personal,tradesperson,0,35,12-35m,high,0,75800.0,AB,mobile
616,C000616,personal,self_employed,0,137,84m+,low,0,52000.0,QC,branch
617,C000617,business,restaurant,1,25,12-35m,high,0,281700.0,QC,mobile
618,C000618,business,salon,1,25,12-35m,medium,0,203800.0,AB,branch
619,C000619,personal,student,0,22,12-35m,low,0,85000.0,BC,branch
620,C000620,personal,salaried_employee,0,100,84m+,low,0,78400.0,QC,mobile
621,C000621,personal,student,0,30,12-35m,low,0,42700.0,ON,branch
622,C000622,personal,tradesperson,0,101,84m+,low,0,58300.0,AB,branch
623,C000623,personal,retired,0,16,12-35m,high,0,28300.0,QC,branch
624,C000624,business,consulting,0,19,12-35m,low,0,453900.0,NS,branch
625,C000625,personal,self_employed,0,75,36-83m,low,0,114900.0,ON,branch
626,C000626,personal,self_employed,0,103,84m+,high,0,48300.0,NS,branch
627,C000627,personal,retired,0,56,36-83m,low,0,29500.0,BC,mobile
628,C000628,personal,tradesperson,0,56,36-83m,low,0,139900.0,ON,broker
629,C000629,personal,public_sector,0,68,36-83m,low,0,54700.0,ON,branch
630,C000630,business,restaurant,1,69,36-83m,medium,0,129500.0,ON,mobile
631,C000631,personal,public_sector,0,132,84m+,low,0,79900.0,QC,branch
632,C000632,personal,public_sector,0,96,84m+,low,0,88900.0,ON,branch
633,C000633,personal,tradesperson,0,24,12-35m,low,0,43200.0,ON,branch
634,C000634,personal,student,0,56,36-83m,low,0,40800.0,AB,branch
635,C000635,personal,public_sector,0,53,36-83m,medium,0,54200.0,QC,mobile
